Date,SPY,VTI,BND,EMB,TLT,MBB,IAU,USO,USDEUR,USDJPY
2/17/2009,64.6,32.4,56.9,49.7,77.8,79.4,9.6,23.5,0.795,92.4
2/18/2009,64.4,32.3,56.7,50.2,77.1,79.3,9.7,22.9,0.798,93.8
2/19/2009,63.7,32,56.5,49.9,75.8,79.2,9.6,24.3,0.789,94.2
2/20/2009,63.1,31.6,56.6,49.3,76.6,79.2,9.8,24.4,0.78,93.4
2/23/2009,60.9,30.5,56.7,50,77.3,79.2,9.8,23.3,0.788,94.6
2/24/2009,63.2,31.6,56.6,51,77.2,79.1,9.5,24.4,0.778,96.7
2/25/2009,62.7,31.4,56.3,50.2,76.3,79.2,9.3,26,0.786,97.4
2/26/2009,61.7,30.8,56.2,50.1,75.5,79.2,9.3,27.2,0.785,98.5
2/27/2009,60.3,30.2,56.3,50,75.1,79.2,9.3,27.1,0.789,97.6
3/2/2009,57.6,28.8,56.4,49.7,76.3,79.3,9.1,24.5,0.795,97.5
3/3/2009,57.1,28.6,56.2,49.4,75.8,79.3,9,25.4,0.796,98.2
3/4/2009,58.5,29.2,56.2,48.7,75.4,79.3,8.9,27.6,0.79,99.2
3/5/2009,56.1,28,56.4,48.5,77.5,79.4,9.2,26.6,0.798,98.1
3/6/2009,56.2,28,56.2,48.1,77,79.4,9.2,28,0.79,98.3
3/9/2009,55.5,27.7,56,47.8,76.6,79.4,9.1,28.7,0.793,98.9
3/10/2009,58.8,29.4,56.1,48,75.1,79.4,8.8,27.8,0.789,98.7
3/11/2009,59.2,29.5,56.2,49.7,75.9,79.6,8.9,26.3,0.779,97.3
3/12/2009,61.6,30.7,56.3,50.3,76.3,79.6,9.1,28.2,0.775,97.7
3/13/2009,62,31.1,56.3,50.7,75.9,79.6,9.1,27.6,0.774,98
3/16/2009,61.9,30.9,56.2,51.4,74.7,79.6,9.1,28.3,0.771,98.2
3/17/2009,63.7,31.9,56.1,51.4,74.3,79.7,9,29.4,0.768,98.6
3/18/2009,65.2,32.6,57.1,52.3,77.1,80.2,9.3,29.6,0.742,96.2
3/19/2009,64.4,32.2,57.1,52.9,77.2,80.1,9.4,30.4,0.732,94.5
3/20/2009,63,31.5,56.8,52.7,76.8,80.2,9.4,30.8,0.736,95.9
3/23/2009,67.5,33.7,56.7,52.7,76.1,80.1,9.2,31.8,0.734,97
3/24/2009,66.2,33.1,56.6,53,76.8,80,9.1,31.6,0.743,97.9
3/25/2009,66.9,33.4,56.4,52.6,75.8,80,9.2,31.2,0.736,97.5
3/26/2009,68.3,34.2,56.6,52.4,76.7,80.1,9.2,32,0.739,98.7
3/27/2009,67,33.6,56.8,52.8,77.2,80.1,9.1,30.8,0.752,97.9
3/30/2009,64.7,32.4,56.9,52.1,77.5,80.2,9,28.7,0.758,97.3
3/31/2009,65.3,32.7,56.9,52.5,78.1,80.2,9,29.1,0.755,99
4/1/2009,66.6,33.4,57,52.6,78.8,80.2,9.1,28.6,0.755,98.5
4/2/2009,68.5,34.4,56.9,53.5,77.8,80.2,8.9,31,0.743,99.5
4/3/2009,69.2,34.8,56.6,53.4,76.2,80.2,8.8,30.9,0.742,100.3
4/6/2009,68.7,34.4,56.7,54.4,75.9,80.2,8.5,30.2,0.745,101
4/7/2009,67.1,33.6,56.8,54.4,76.1,80.4,8.7,28.9,0.754,100.4
4/8/2009,67.8,34,57,54.7,76.8,80.5,8.7,29.5,0.753,99.8
4/9/2009,70.5,35.4,57,54.4,75.8,80.5,8.6,30.7,0.759,100.4
4/10/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.758,100.3
4/13/2009,70.5,35.5,57.1,55.6,76.5,80.6,8.8,29.7,0.748,100.1
4/14/2009,69.3,34.8,57.2,55,76.9,80.6,8.8,29.2,0.754,99
4/15/2009,70,35.2,57.3,55.9,76.8,80.6,8.8,29.3,0.756,99.4
4/16/2009,71,35.8,57.2,55.6,76.2,80.5,8.6,29.3,0.758,99.3
4/17/2009,71.5,36,56.9,55.9,75.3,80.4,8.5,29.5,0.767,99.2
4/20/2009,68.5,34.5,57.2,55.3,76.5,80.4,8.7,27.2,0.774,97.9
4/21/2009,69.9,35.2,57.1,55.3,75.7,80.5,8.7,27.3,0.773,98.7
4/22/2009,69.4,35,57.2,55.4,75.3,80.4,8.7,27.3,0.769,98
4/23/2009,70.1,35.3,57.2,54.8,75.3,80.5,8.9,27.9,0.761,98
4/24/2009,71.2,35.9,57.2,55.3,74.5,80.4,9,28.9,0.755,97.2
4/27/2009,70.5,35.5,57.3,54.7,74.8,80.5,8.9,28.1,0.767,96.8
4/28/2009,70.3,35.5,57.1,55.2,73.6,80.5,8.8,27.9,0.761,96.5
4/29/2009,71.8,36.3,57,55.2,73,80.5,8.8,28.6,0.754,97.7
4/30/2009,71.8,36.3,57.2,56.6,72.7,80.4,8.7,28.6,0.756,98.6
5/1/2009,72.2,36.5,57.1,56.7,72.2,80.3,8.7,29.6,0.754,99.1
5/4/2009,74.6,37.7,57.1,56.7,72.4,80.3,8.9,30.6,0.746,98.8
5/5/2009,74.4,37.6,57.1,57.8,72.3,80.4,8.8,30.2,0.75,98.8
5/6/2009,75.7,38.2,57.4,58.2,72.1,80.5,9,31.4,0.75,98.3
5/7/2009,74.6,37.6,57.2,58.7,70.4,80.2,8.9,31.5,0.747,99.1
5/8/2009,76.4,38.5,57.3,59,70.6,80.2,9,32.5,0.733,98.5
5/11/2009,74.9,37.8,57.5,58.9,71.6,80.5,9,32.3,0.736,97.5
5/12/2009,74.7,37.7,57.5,58.4,71.8,80.6,9.1,32.6,0.733,96.5
5/13/2009,72.8,36.6,57.7,58.2,72.6,80.7,9.1,32.2,0.735,95.3
5/14/2009,73.4,37,57.7,58,72.9,80.6,9.1,32.4,0.733,95.8
5/15/2009,72.8,36.6,57.6,57.8,72.9,80.7,9.2,31.3,0.741,95.2
5/18/2009,74.9,37.7,57.5,57.9,71.7,80.5,9,32.7,0.737,96.3
5/19/2009,74.8,37.7,57.6,58.2,71.3,80.6,9.1,32.8,0.734,96
5/20/2009,74.3,37.5,57.8,58,72.1,80.7,9.2,33.9,0.726,94.9
5/21/2009,73.3,36.9,57.5,58.5,70.3,80.6,9.4,33.4,0.72,94.4
5/22/2009,73.1,36.9,57.5,58.3,69.5,80.6,9.4,33.7,0.714,94.8
5/25/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.714,94.8
5/26/2009,75,37.9,57.3,58.4,68.5,80.5,9.4,34.1,0.715,95
5/27/2009,73.6,37.2,57,58.6,67.2,79.8,9.3,34.6,0.723,95.3
5/28/2009,74.7,37.7,57.1,58.5,68.2,79.7,9.4,35.3,0.717,96.9
5/29/2009,76,38.3,57.6,58.2,70,80.1,9.6,36.4,0.706,95.3
6/1/2009,77.8,39.2,57.2,58.9,67.9,79.9,9.6,37.4,0.706,96.6
6/2/2009,77.9,39.4,57.4,59.3,68.3,79.9,9.6,37.6,0.699,95.8
6/3/2009,76.9,38.9,57.6,59.3,68.9,80.2,9.5,36.3,0.706,96
6/4/2009,77.6,39.3,57.2,59.3,67.5,80,9.6,37.7,0.705,96.6
6/5/2009,77.6,39.2,56.8,59.3,67,79.6,9.4,37.4,0.716,98.6
6/8/2009,77.3,39.1,56.7,58.7,66.8,79.4,9.4,37.5,0.719,98.5
6/9/2009,77.7,39.3,56.9,58.7,66.8,79.4,9.4,38.2,0.711,97.4
6/10/2009,77.5,39.2,56.7,58.1,65.7,79.1,9.4,39,0.715,98.1
6/11/2009,77.9,39.5,57,58.4,66.5,79.3,9.4,39.7,0.709,97.6
6/12/2009,78.1,39.5,57.2,58.9,67.1,79.6,9.2,39.4,0.714,98.4
6/15/2009,76.3,38.6,57.3,58.6,67.7,79.8,9.1,38.5,0.725,97.8
6/16/2009,75.3,38,57.5,58.2,68.9,80.1,9.2,38.5,0.723,96.4
6/17/2009,75.2,38,57.5,59,68.5,80.2,9.2,38.7,0.717,95.8
6/18/2009,75.7,38.2,57.1,58.7,67.4,79.6,9.2,38.9,0.719,96.5
6/19/2009,76,38.3,57.2,58.2,68.4,79.8,9.2,38,0.718,96.3
6/22/2009,73.7,37.2,57.3,57.8,69,80,9.1,36.3,0.721,95.9
6/23/2009,73.8,37.2,57.6,57.1,69.8,80,9.1,37.4,0.71,95.2
6/24/2009,74.4,37.5,57.5,57.4,69.1,80.2,9.1,37.1,0.718,95.7
6/25/2009,76,38.4,57.9,57.4,70.4,80.5,9.2,38.1,0.715,96
6/26/2009,75.8,38.3,57.9,58.3,70.5,80.5,9.2,37.5,0.712,95.2
6/29/2009,76.6,38.7,58,58.6,70.6,80.5,9.2,38.7,0.71,96.1
6/30/2009,75.9,38.4,57.9,58.8,70.5,80.3,9.1,37.9,0.713,96.4
7/1/2009,76.3,38.6,57.9,58.9,70.4,80.5,9.2,37.5,0.707,96.7
7/2/2009,74.2,37.6,57.9,58.9,70.5,80.5,9.1,36.1,0.714,96
7/3/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.715,96
7/6/2009,74.2,37.5,57.9,58.7,70.4,80.6,9.1,34.7,0.715,95.4
7/7/2009,72.7,36.7,58,58.5,70.9,80.7,9.1,33.8,0.718,94.9
7/8/2009,72.7,36.7,58.4,58.2,72.2,81,8.9,32.6,0.72,92.9
7/9/2009,72.8,36.7,58.2,57.9,71.3,81,9,32.8,0.713,93
7/10/2009,72.6,36.7,58.4,58.6,72,81.1,9,32.4,0.718,92.6
7/13/2009,74.4,37.5,58.3,58.6,71.6,80.9,9,32.4,0.715,93
7/14/2009,74.8,37.8,58.1,58.7,70.4,80.8,9.1,32.1,0.716,93.5
7/15/2009,77,38.9,57.8,58.7,68.6,80.5,9.2,33.5,0.709,94.2
7/16/2009,77.8,39.3,58.1,59.1,69.3,80.7,9.2,33.6,0.707,93.9
7/17/2009,77.7,39.3,58,59.2,68.2,80.7,9.2,34.2,0.709,94.2
7/20/2009,78.6,39.7,58.1,59.4,68.6,80.8,9.3,34.8,0.703,94.2
7/21/2009,78.9,39.9,58.5,59.7,70,81.1,9.3,34.9,0.703,93.8
7/22/2009,78.9,39.9,58.4,59.9,69.3,81.1,9.3,34.8,0.703,93.7
7/23/2009,80.7,40.9,58.2,59.9,68.1,80.6,9.3,35.8,0.707,94.9
7/24/2009,81,41,58.2,60.2,68.4,80.8,9.3,36.2,0.704,94.8
7/27/2009,81.2,41.2,58.1,60.5,67.6,80.6,9.4,36.3,0.703,95.2
7/28/2009,80.8,41.1,58.2,60.5,68.2,80.8,9.2,35.8,0.706,94.6
7/29/2009,80.6,40.9,58.2,60.2,68.6,80.8,9.1,33.5,0.712,95
7/30/2009,81.5,41.3,58.4,60.3,69.6,80.7,9.2,35.5,0.711,95.6
7/31/2009,81.6,41.4,58.7,60.6,70.9,81.2,9.4,36.8,0.701,94.7
8/3/2009,82.9,42.1,58.5,61.2,69.8,80.8,9.4,37.9,0.694,95.3
8/4/2009,83.2,42.2,58.4,61,69.3,80.7,9.5,38,0.694,95.2
8/5/2009,82.9,42.1,58.3,61.6,68.2,80.5,9.5,38.2,0.694,95
8/6/2009,82.5,41.9,58.3,61.8,68.5,80.5,9.5,38.3,0.697,95.5
8/7/2009,83.6,42.4,57.9,61.8,67.9,80.3,9.4,37.7,0.705,97.6
8/10/2009,83.4,42.3,58.4,61.7,68.8,80.6,9.3,37.7,0.707,97.2
8/11/2009,82.4,41.8,58.5,61.7,69.6,80.8,9.3,36.9,0.707,96
8/12/2009,83.2,42.3,58.5,61.5,68.8,80.8,9.3,37.4,0.705,96.1
8/13/2009,83.9,42.6,58.6,61.1,69.8,81.1,9.4,37.8,0.7,95.5
8/14/2009,83.2,42.2,58.8,61.7,70.1,81.2,9.3,36,0.704,94.9
8/17/2009,81.2,41.1,59,61.2,71.1,81.2,9.2,35.5,0.71,94.5
8/18/2009,81.8,41.6,58.9,61.1,70.7,81.2,9.2,36.9,0.708,94.7
8/19/2009,82.6,41.9,59,61.5,71.3,81.2,9.3,38.1,0.703,94.1
8/20/2009,83.4,42.3,59,61.4,71.8,81.5,9.2,37.7,0.702,94.2
8/21/2009,85,43.1,58.9,61.8,70.4,81.1,9.4,38.2,0.698,94.4
8/24/2009,85,43.2,59,61.6,71.6,81.3,9.2,38.3,0.699,94.6
8/25/2009,85.2,43.3,59.1,62,72.1,81.5,9.3,37.2,0.7,94.2
8/26/2009,85.2,43.2,59.1,61.9,72.4,81.4,9.3,37,0.702,94.3
8/27/2009,85.4,43.4,59,61.9,72.1,81.3,9.3,37.7,0.697,93.5
8/28/2009,85.4,43.3,59.2,62,72.4,81.5,9.4,37.7,0.699,93.6
8/31/2009,84.6,42.9,59.3,62.1,72.5,81.5,9.3,36.1,0.698,93.1
9/1/2009,82.7,42,59.3,62.1,72.3,81.6,9.4,35.3,0.703,92.9
9/2/2009,82.4,41.8,59.5,61.8,73.4,81.8,9.6,35.2,0.701,92.2
9/3/2009,83.1,42.2,59.4,62.2,72.9,81.8,9.7,35.3,0.702,92.6
9/4/2009,84.3,42.7,59.3,62.2,71.7,81.7,9.8,35.1,0.699,93
9/7/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.698,93.1
9/8/2009,85,43.2,59.3,62.5,71.2,81.8,9.8,36.9,0.691,92.3
9/9/2009,85.7,43.6,59.4,63.3,71.1,81.8,9.7,36.9,0.687,92
9/10/2009,86.5,44,59.6,63.3,72.4,82,9.8,37.4,0.686,91.7
9/11/2009,86.5,44.1,59.6,63.3,72.8,82,9.9,35.8,0.686,90.7
9/14/2009,86.9,44.3,59.4,63.6,72.1,81.9,9.8,35.7,0.684,90.9
9/15/2009,87.3,44.5,59.4,64.2,71.7,81.9,9.9,36.7,0.682,91.1
9/16/2009,88.6,45.2,59.5,64.5,71.8,81.9,10,37.4,0.68,90.9
9/17/2009,88.5,45.1,59.6,65.1,72.7,82.1,9.9,37.5,0.678,91.1
9/18/2009,88.6,45.2,59.6,64.9,72.1,82.1,9.9,37.1,0.68,91.3
9/21/2009,88.3,45.1,59.5,64.9,72.3,82,9.9,35.9,0.681,91.9
9/22/2009,88.8,45.3,59.4,64.8,72.4,82,10,37,0.676,91.1
9/23/2009,88.1,44.9,59.6,64.7,72.6,82.1,9.9,35.1,0.679,91.3
9/24/2009,87.1,44.4,59.6,64.6,72.8,82.2,9.8,34,0.682,91.3
9/25/2009,86.7,44.1,59.8,64.7,73.8,82.3,9.7,34,0.681,89.6
9/28/2009,88.2,44.9,59.9,64.8,74.4,82.4,9.7,34.5,0.684,89.6
9/29/2009,88,44.9,59.9,64.7,74.3,82.4,9.7,34.3,0.686,90.1
9/30/2009,87.6,44.7,59.9,65.3,74.3,82.3,9.9,36.2,0.683,89.7
10/1/2009,85.5,43.5,60.1,65.3,75.3,82.5,9.8,36.2,0.688,89.6
10/2/2009,85,43.3,59.9,65.1,74.8,82.6,9.8,35.9,0.686,89.8
10/5/2009,86.3,43.9,60,65.5,74.8,82.5,10,36.2,0.683,89.5
10/6/2009,87.5,44.6,60.1,66.1,74,82.6,10.2,36.5,0.679,88.8
10/7/2009,87.8,44.7,60.1,66,74.9,82.8,10.2,36,0.681,88.6
10/8/2009,88.5,45.1,60.1,66.2,74.1,82.7,10.4,36.7,0.676,88.4
10/9/2009,89,45.4,59.7,66.2,72.4,82.5,10.3,37.2,0.679,89.8
10/12/2009,89.4,45.5,59.9,66.4,72.5,82.7,10.4,37.7,0.677,89.8
10/13/2009,89.2,45.4,59.9,66.3,72.9,82.7,10.4,38.2,0.673,89.7
10/14/2009,90.7,46.2,59.7,66.3,71.8,82.7,10.4,38.6,0.67,89.5
10/15/2009,91,46.4,59.7,66.3,71.5,82.5,10.3,39.9,0.669,90.6
10/16/2009,90.4,46,59.7,66,72.1,82.6,10.3,40.5,0.671,90.9
10/19/2009,91.1,46.4,59.8,66.2,72.6,82.6,10.4,40.8,0.668,90.6
10/20/2009,90.6,46.1,59.9,66.3,73,82.6,10.4,40.4,0.669,90.8
10/21/2009,89.8,45.7,59.9,66.1,72.6,82.6,10.4,41.3,0.666,91
10/22/2009,90.7,46.2,59.9,65.8,72.2,82.6,10.4,41.5,0.665,91.3
10/23/2009,89.7,45.6,59.7,65.8,71.7,82.6,10.4,40.9,0.666,92.1
10/26/2009,88.7,45.1,59.6,65.4,70.8,82.5,10.2,40.1,0.672,92.2
10/27/2009,88.3,44.8,59.8,65.2,71.7,82.7,10.2,40.6,0.676,91.8
10/28/2009,86.6,43.9,59.7,64.6,72.1,82.8,10.1,39.5,0.68,90.8
10/29/2009,88.5,44.7,59.8,64.6,71.3,82.7,10.3,40.9,0.675,91.4
10/30/2009,85.9,43.5,60,65,72.3,82.9,10.3,39.3,0.679,90.1
11/2/2009,86.6,43.8,60,64.7,72,82.9,10.4,40,0.677,90.2
11/3/2009,86.8,44,59.9,64.4,71.3,82.8,10.7,40.6,0.679,90.3
11/4/2009,87.1,44,59.9,64.6,70.6,82.8,10.7,41,0.673,90.7
11/5/2009,88.7,44.9,59.9,64.8,70.6,82.9,10.7,40.8,0.672,90.7
11/6/2009,88.9,45,59.9,64.9,70.7,83,10.8,39.7,0.674,89.9
11/9/2009,90.9,46,60,65.2,70.8,83.1,10.8,40.5,0.667,89.9
11/10/2009,90.9,46,60.1,65.5,70.7,83.2,10.8,40.4,0.667,89.8
11/11/2009,91.4,46.3,60.2,65.5,71,83.3,11,40.6,0.667,89.9
11/12/2009,90.5,45.7,60.3,65.5,70.8,83.4,10.8,39.3,0.673,90.4
11/13/2009,91,46,60.2,65.6,71.2,83.4,11,39.1,0.671,89.7
11/16/2009,92.3,46.7,60.4,65.9,72,83.7,11.2,40.3,0.668,89.1
11/17/2009,92.4,46.8,60.4,65.7,72.4,83.6,11.2,40.5,0.672,89.3
11/18/2009,92.3,46.7,60.4,65.8,72,83.6,11.2,40.7,0.668,89.3
11/19/2009,91.1,46.1,60.4,65.7,72.1,83.5,11.2,39.7,0.67,89
11/20/2009,90.8,45.9,60.4,65.7,72.1,83.7,11.3,39.4,0.673,88.9
11/23/2009,92,46.5,60.5,65.8,72,83.7,11.4,39.4,0.668,89
11/24/2009,92.1,46.5,60.6,65.9,72.4,83.8,11.5,38.6,0.668,88.5
11/25/2009,92.4,46.7,60.7,66,72.8,83.9,11.7,39.5,0.661,87.4
11/26/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.666,86.6
11/27/2009,90.9,45.9,60.8,65.6,73,84,11.5,38.5,0.667,86.5
11/30/2009,91.2,46,60.8,65.5,73.2,84.1,11.6,39.2,0.667,86.4
12/1/2009,92.4,46.6,60.7,65.7,72.4,83.9,11.7,39.6,0.663,86.7
12/2/2009,92.3,46.7,60.6,65.6,72.5,83.8,11.9,38.8,0.665,87.4
12/3/2009,91.6,46.3,60.6,65.5,71.7,83.7,11.9,38.5,0.664,88.3
12/4/2009,92.1,46.6,60.3,65.5,70.9,83.5,11.4,38.3,0.673,90.6
12/7/2009,92,46.6,60.5,65.5,71,83.8,11.3,37.5,0.675,89.5
12/8/2009,91,46.1,60.6,65.4,71.1,83.9,11.1,36.9,0.68,88.4
12/9/2009,91.3,46.2,60.5,65.3,70.8,83.8,11.1,35.9,0.679,87.9
12/10/2009,91.8,46.5,60.4,65.4,70,83.7,11.1,35.7,0.679,88.2
12/11/2009,92.2,46.7,60.4,65.4,70,83.6,10.9,35.5,0.684,89.1
12/14/2009,92.8,47.1,60.3,65.5,70.1,83.6,11,35.6,0.682,88.6
12/15/2009,92.4,46.9,60.3,65.4,69.8,83.5,11,35.9,0.688,89.6
12/16/2009,92.5,47,60.3,65.5,69.7,83.5,11.2,36.7,0.688,89.8
12/17/2009,91.4,46.4,60.5,65.4,70.8,83.8,10.7,36.4,0.698,90
12/18/2009,91.9,46.7,60.4,65.5,70.5,83.6,10.9,36.7,0.697,90.5
12/21/2009,92.9,47.2,60.2,65.5,69.3,83.2,10.7,36.2,0.701,91.2
12/22/2009,93.2,47.4,60,65.6,68.9,83,10.6,36.6,0.702,91.8
12/23/2009,93.4,47.6,60,65.5,68.9,82.9,10.7,37.7,0.698,91.6
12/24/2009,93.8,47.8,59.8,65.5,68.2,82.8,10.8,38.2,0.695,91.5
12/25/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.694,91.3
12/28/2009,94,47.9,59.9,65.4,68,82.7,10.9,38.9,0.696,91.6
12/29/2009,93.9,47.8,59.9,65.4,68.4,82.7,10.8,38.8,0.697,92
12/30/2009,93.9,47.8,60,65.4,68.9,82.9,10.7,39.1,0.697,92.4
12/31/2009,93,47.3,59.9,65.7,68.6,82.7,10.7,39.3,0.698,93
1/1/2010,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.696,93
1/4/2010,94.5,48.1,60,65.8,68.5,82.8,11,40.3,0.694,92.5
1/5/2010,94.8,48.3,60.2,66.2,68.9,83.2,11,40.4,0.696,91.7
1/6/2010,94.9,48.4,60.1,66.2,68,83.2,11.2,41,0.694,92.3
1/7/2010,95.3,48.6,60.1,65.9,68.1,83.1,11.1,40.7,0.699,93.4
1/8/2010,95.6,48.7,60.2,66,68.1,83.2,11.1,40.9,0.694,92.7
1/11/2010,95.7,48.8,60.2,66.5,67.7,83.1,11.3,40.5,0.689,92.1
1/12/2010,94.8,48.3,60.4,66.5,68.9,83.5,11.1,39.6,0.69,91
1/13/2010,95.6,48.7,60.3,66.3,68.1,83.3,11.2,39.2,0.689,91.4
1/14/2010,95.9,48.8,60.4,66,69,83.4,11.2,39.1,0.69,91.2
1/15/2010,94.8,48.3,60.5,66,69.5,83.6,11.1,38.4,0.695,90.8
1/18/2010,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.695,90.8
1/19/2010,96,48.9,60.4,66.1,69.3,83.7,11.2,38.9,0.7,91.2
1/20/2010,95,48.5,60.6,66.1,70,83.7,10.9,37.9,0.709,91.2
1/21/2010,93.2,47.6,60.6,66,70.3,83.8,10.7,37.2,0.71,90.4
1/22/2010,91.1,46.5,60.6,65.8,70.2,83.8,10.7,36.3,0.707,89.8
1/25/2010,91.6,46.7,60.5,65.9,69.9,83.8,10.8,36.8,0.707,90.3
1/26/2010,91.2,46.5,60.7,65.8,69.9,83.8,10.8,36.5,0.711,89.7
1/27/2010,91.6,46.7,60.6,65.7,69.8,83.8,10.7,36.1,0.713,90
1/28/2010,90.6,46.2,60.6,65.5,69.8,83.9,10.7,36.2,0.716,89.9
1/29/2010,89.6,45.6,60.7,65.3,70.4,83.9,10.6,35.6,0.721,90.3
2/1/2010,91,46.3,60.7,65.3,69.8,83.8,10.8,36.7,0.718,90.6
2/2/2010,92.1,46.9,60.7,65.2,70,84,10.9,37.5,0.716,90.4
2/3/2010,91.6,46.7,60.7,65.1,69.2,84,10.9,37.7,0.72,91
2/4/2010,88.8,45.2,60.8,64.4,70.3,84.1,10.4,35.8,0.729,89.1
2/5/2010,89,45.3,60.9,64.2,70.4,84.1,10.5,35.2,0.731,89.3
2/8/2010,88.3,45,60.9,64.5,70.5,84.2,10.4,35.1,0.733,89.3
2/9/2010,89.4,45.6,60.8,64.4,69.8,84.1,10.5,36.2,0.725,89.7
2/10/2010,89.3,45.5,60.6,64.6,69.1,83.9,10.5,36.5,0.728,89.9
2/11/2010,90.2,46,60.5,65,68.8,83.8,10.7,36.8,0.73,89.8
2/12/2010,90.1,46,60.6,64.9,69,84,10.7,36.3,0.734,90
2/15/2010,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.735,90
2/16/2010,91.6,46.8,60.7,65.1,69.2,84.1,11,37.8,0.726,90.1
2/17/2010,92,47,60.5,65.3,68.4,83.9,10.9,38,0.735,91.3
2/18/2010,92.5,47.3,60.5,65.2,68.1,83.8,11,38.7,0.739,91.8
2/19/2010,92.7,47.4,60.5,65.4,68.5,83.7,11,39.1,0.735,91.5
2/22/2010,92.7,47.4,60.4,65.4,68.2,83.8,10.9,39,0.736,91.1
2/23/2010,91.6,46.8,60.7,65.3,69.3,83.9,10.8,38.3,0.74,90.2
2/24/2010,92.5,47.2,60.7,65.4,69.4,83.9,10.7,39,0.739,90.2
2/25/2010,92.3,47.2,60.8,65.7,69.8,84,10.8,38.1,0.738,89.1
2/26/2010,92.4,47.2,60.9,66.2,70.2,84,10.9,38.8,0.734,89
3/1/2010,93.3,47.8,61,66.2,70.1,84.1,10.9,38.4,0.737,89.1
3/2/2010,93.6,47.9,61,66.8,70,84.2,11.1,38.8,0.734,88.9
3/3/2010,93.7,48,61,66.7,69.9,84.3,11.2,39.4,0.73,88.5
3/4/2010,94,48.1,61.1,66.8,70.2,84.3,11.1,39.2,0.736,89
3/5/2010,95.3,48.9,61,66.8,69.3,84.2,11.1,39.9,0.734,90.3
3/8/2010,95.3,48.9,60.9,67.1,69,84.2,11,39.8,0.734,90.3
3/9/2010,95.5,49,60.9,67.1,69,84.3,11,39.6,0.735,90
3/10/2010,95.9,49.2,60.9,67.1,68.8,84.3,10.9,39.9,0.732,90.5
3/11/2010,96.3,49.4,60.9,67.2,69,84.3,10.9,40.1,0.731,90.5
3/12/2010,96.3,49.4,60.9,67.7,69.5,84.4,10.8,39.5,0.726,90.6
3/15/2010,96.3,49.4,61,67.8,69.4,84.5,10.8,38.8,0.731,90.5
3/16/2010,97.1,49.8,61.1,67.8,69.9,84.5,11,39.8,0.726,90.3
3/17/2010,97.7,50.1,61.1,68.1,70.2,84.6,11,40.2,0.728,90.3
3/18/2010,97.6,50.1,61,68,70,84.5,11,39.9,0.735,90.4
3/19/2010,97.1,49.7,61,68.2,70.1,84.4,10.8,39.2,0.739,90.6
3/22/2010,97.7,50.1,61.1,68,70.2,84.6,10.8,39.6,0.738,90.1
3/23/2010,98.4,50.4,61.1,68,69.8,84.6,10.8,39.7,0.741,90.4
3/24/2010,97.9,50.2,60.8,68,68.5,84.2,10.6,38.9,0.751,92.3
3/25/2010,97.7,50.1,60.6,67.8,68.1,84.2,10.7,38.9,0.754,92.7
3/26/2010,97.7,50.1,60.7,67.8,68.3,84.3,10.9,38.8,0.746,92.5
3/29/2010,98.3,50.4,60.6,67.8,68,84.2,10.9,40,0.742,92.5
3/30/2010,98.3,50.4,60.7,67.8,68.3,84.1,10.8,40,0.746,92.8
3/31/2010,98,50.2,60.8,67.9,68.7,84.1,10.9,40.3,0.74,93.5
4/1/2010,98.7,50.6,60.7,67.9,68.6,83.9,11,41.2,0.736,93.8
4/2/2010,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.741,94.6
4/5/2010,99.5,51.1,60.4,68,67.4,83.5,11.1,42.1,0.742,94.4
4/6/2010,99.7,51.2,60.4,67.9,67.5,83.7,11.1,42,0.746,93.8
4/7/2010,99.1,50.9,60.7,68,68.4,83.9,11.3,41.5,0.749,93.4
4/8/2010,99.5,51.1,60.6,68.1,68.4,83.9,11.3,41.4,0.749,93.4
4/9/2010,100.1,51.4,60.7,68.1,68.6,84,11.4,41.2,0.741,93.2
4/12/2010,100.3,51.5,60.8,68.3,68.9,84.3,11.3,40.9,0.736,93.2
4/13/2010,100.4,51.6,60.9,68.3,69.2,84.3,11.3,40.9,0.735,93.2
4/14/2010,101.5,52.2,60.9,68.5,68.7,84.2,11.3,41.8,0.732,93.2
4/15/2010,101.6,52.3,61,68.9,68.8,84.3,11.4,41.7,0.737,93
4/16/2010,100,51.5,61.1,68.9,69.3,84.4,11.1,40.6,0.741,92.2
4/19/2010,100.4,51.6,61,68.7,69.1,84.3,11.1,40.1,0.741,92.4
4/20/2010,101.3,52.1,61.1,68.9,69.3,84.3,11.2,40.3,0.744,93.2
